,link,title,year,marketing_year,drive_away_price,ex_gov_price,price_text,price_info,kms,id,category,make,model,badge,state,body_style,transmission,engine,seller_type,build_date,odometer
15,https://www.carsales.com.au/cars/details/2010-ford-mondeo-lx-tdci-mc-auto/SSE-AD-13920313/?Cr=15,2010 Ford Mondeo LX TDCi MC Auto,2010,,,7500,"$7,500*",Excl. Govt. Charges,182000,SSE-AD-13920313,private,Ford,Mondeo,LX TDCi MC,QLD,Wagon,Automatic,4cyl 2.0L Turbo Diesel,Private Seller Car,,"182,000 km"
16,https://www.carsales.com.au/cars/details/2012-ford-mondeo-lx-mc-auto/SSE-AD-13317052/?Cr=16,2012 Ford Mondeo LX MC Auto,2012,,,7500,"$7,500*",Excl. Govt. Charges,242000,SSE-AD-13317052,private,Ford,Mondeo,LX MC,SA,Wagon,Automatic,4cyl 2.3L Petrol,Private Seller Car,,"242,000 km"
17,https://www.carsales.com.au/cars/details/2010-ford-mondeo-lx-mc-auto/SSE-AD-14017350/?Cr=17,2010 Ford Mondeo LX MC Auto,2010,,,7500,"$7,500*",Excl. Govt. Charges,158000,SSE-AD-14017350,private,Ford,Mondeo,LX MC,NSW,Wagon,Automatic,4cyl 2.3L Petrol,Private Seller Car,,"158,000 km"
18,https://www.carsales.com.au/cars/details/2008-ford-mondeo-tdci-ma-auto/SSE-AD-12062511/?Cr=18,2008 Ford Mondeo TDCi MA Auto,2008,,,7550,"$7,550*",Excl. Govt. Charges,164000,SSE-AD-12062511,private,Ford,Mondeo,TDCi MA,SA,Hatch,Automatic,4cyl 2.0L Turbo Diesel,Private Seller Car,,"164,000 km"
19,https://www.carsales.com.au/cars/details/2012-ford-mondeo-lx-tdci-mc-auto/SSE-AD-13032356/?Cr=19,2012 Ford Mondeo LX TDCi MC Auto,2012,,,7750,"$7,750*",Excl. Govt. Charges,238411,SSE-AD-13032356,private,Ford,Mondeo,LX TDCi MC,VIC,Hatch,Automatic,4cyl 2.0L Turbo Diesel,Private Seller Car,,"238,411 km"
20,https://www.carsales.com.au/cars/details/2008-ford-mondeo-lx-ma-auto/SSE-AD-13974713/?Cr=20,2008 Ford Mondeo LX MA Auto,2008,,,7800,"$7,800*",Excl. Govt. Charges,162000,SSE-AD-13974713,private,Ford,Mondeo,LX MA,NSW,Sedan,Automatic,4cyl 2.3L Petrol,Private Seller Car,,"162,000 km"
21,https://www.carsales.com.au/cars/details/2008-ford-mondeo-tdci-ma-auto/SSE-AD-13642275/?Cr=21,2008 Ford Mondeo TDCi MA Auto,2008,,,7800,"$7,800*",Excl. Govt. Charges,137000,SSE-AD-13642275,private,Ford,Mondeo,TDCi MA,NSW,Hatch,Automatic,4cyl 2.0L Turbo Diesel,Private Seller Car,,"137,000 km"
22,https://www.carsales.com.au/cars/details/2012-ford-mondeo-zetec-tdci-mc-auto/SSE-AD-12827136/?Cr=22,2012 Ford Mondeo Zetec TDCi MC Auto,2012,,,7800,"$7,800*",Excl. Govt. Charges,257000,SSE-AD-12827136,private,Ford,Mondeo,Zetec TDCi MC,VIC,Hatch,Automatic,4cyl 2.0L Turbo Diesel,Private Seller Car,,"257,000 km"
23,https://www.carsales.com.au/cars/details/2011-ford-mondeo-lx-tdci-mc-auto/SSE-AD-5975621/?Cr=23,2011 Ford Mondeo LX TDCi MC Auto,2011,,,7900,"$7,900*",Excl. Govt. Charges,173200,SSE-AD-5975621,private,Ford,Mondeo,LX TDCi MC,NSW,Hatch,Automatic,4cyl 2.0L Turbo Diesel,Private Seller Car,,"173,200 km"
24,https://www.carsales.com.au/cars/details/2010-ford-mondeo-zetec-tdci-mb-auto/OAG-AD-21216464/?Cr=24,2010 Ford Mondeo Zetec TDCi MB Auto,2010,,,7990,"$7,990*",Excl. Govt. Charges,179835,OAG-AD-21216464,dealer,Ford,Mondeo,Zetec TDCi MB,SA,Hatch,Automatic,4cyl 2.0L Turbo Diesel,Dealer Used Car,,"179,835 km"
