,link,title,year,marketing_year,price,price_text,price_info,id,category,make,model,badge,state,body_style,transmission,engine,build_date,odometer
160,https://www.carsales.com.au/cars/details/2022-skoda-octavia-rs-auto-my22/SSE-AD-13823347/?Cr=160,2022 SKODA Octavia RS Auto MY22,2022,MY22,55000.0,"$55,000*",Excl. Govt. Charges,SSE-AD-13823347,private,SKODA,Octavia,   RS  ,NSW,Wagon,Automatic,4cyl 2.0L Turbo Petrol,,"3,257 km"
161,https://www.carsales.com.au/cars/details/2022-skoda-octavia-140tsi-limited-edition-auto-my23/SHRM-AD-6290026/?Cr=161,2022 SKODA Octavia 140TSI Limited Edition Auto MY23,2022,MY23,55090.0,"$55,090",Indicative Drive Away*,SHRM-AD-6290026,dealer,SKODA,Octavia,   140TSI Limited Edition  ,,Wagon,Automatic,4cyl 2.0L Turbo Petrol,,
162,https://www.carsales.com.au/cars/details/2022-skoda-octavia-140tsi-limited-edition-auto-my23/SHRM-AD-6290024/?Cr=162,2022 SKODA Octavia 140TSI Limited Edition Auto MY23,2022,MY23,55090.0,"$55,090",Indicative Drive Away*,SHRM-AD-6290024,dealer,SKODA,Octavia,   140TSI Limited Edition  ,,Wagon,Automatic,4cyl 2.0L Turbo Petrol,,
163,https://www.carsales.com.au/cars/details/2022-skoda-octavia-140tsi-limited-edition-auto-my23/SHRM-AD-6290025/?Cr=163,2022 SKODA Octavia 140TSI Limited Edition Auto MY23,2022,MY23,55090.0,"$55,090",Indicative Drive Away*,SHRM-AD-6290025,dealer,SKODA,Octavia,   140TSI Limited Edition  ,,Wagon,Automatic,4cyl 2.0L Turbo Petrol,,
164,https://www.carsales.com.au/cars/details/2022-skoda-octavia-140tsi-limited-edition-auto-my23/SHRM-AD-6304937/?Cr=164,2022 SKODA Octavia 140TSI Limited Edition Auto MY23,2022,MY23,55090.0,"$55,090",Indicative Drive Away*,SHRM-AD-6304937,dealer,SKODA,Octavia,   140TSI Limited Edition  ,,Wagon,Automatic,4cyl 2.0L Turbo Petrol,,
165,https://www.carsales.com.au/cars/details/2022-skoda-octavia-140tsi-limited-edition-auto-my23/SHRM-AD-6305351/?Cr=165,2022 SKODA Octavia 140TSI Limited Edition Auto MY23,2022,MY23,55090.0,"$55,090",Indicative Drive Away*,SHRM-AD-6305351,dealer,SKODA,Octavia,   140TSI Limited Edition  ,,Wagon,Automatic,4cyl 2.0L Turbo Petrol,,
166,https://www.carsales.com.au/cars/details/2022-skoda-octavia-140tsi-limited-edition-auto-my23/SHRM-AD-6290034/?Cr=166,2022 SKODA Octavia 140TSI Limited Edition Auto MY23,2022,MY23,55090.0,"$55,090",Indicative Drive Away*,SHRM-AD-6290034,dealer,SKODA,Octavia,   140TSI Limited Edition  ,,Wagon,Automatic,4cyl 2.0L Turbo Petrol,,
167,https://www.carsales.com.au/cars/details/2022-skoda-octavia-rs-auto-my23/OAG-AD-21284466/?Cr=167,2022 SKODA Octavia RS Auto MY23,2022,MY23,56990.0,"$56,990 Drive Away","$55,100 Excl. Est. Govt. Charges",OAG-AD-21284466,dealer,SKODA,Octavia,   RS  ,NSW,Wagon,Automatic,4cyl 2.0L Turbo Petrol,,10 km
168,https://www.carsales.com.au/cars/details/2021-skoda-octavia-rs-auto-my21/OAG-AD-21277387/?Cr=168,2021 SKODA Octavia RS Auto MY21,2021,MY21,57990.0,"$57,990 Drive Away","$55,604 Excl. Est. Govt. Charges",OAG-AD-21277387,dealer,SKODA,Octavia,   RS  ,VIC,Hatch,Automatic,4cyl 2.0L Turbo Petrol,,"17,021 km"
169,https://www.carsales.com.au/cars/details/2022-skoda-octavia-rs-auto-my23/SHRM-AD-6312247/?Cr=169,2022 SKODA Octavia RS Auto MY23,2022,MY23,55990.0,"$55,990",Indicative Drive Away*,SHRM-AD-6312247,dealer,SKODA,Octavia,   RS  ,,Hatch,Automatic,4cyl 2.0L Turbo Petrol,,
